id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
04amRUbvDaUMmE9U4Vs48E,Just Us,48,162945,Electra Mustaine,3NXoNO2BNUsmG9Lmoy5pk8,2018-07-20,0.748,0.581,7,-4.541,1,0.0663,0.194,0.0,0.0982,0.33,108.932,4
5EjteSNTqatIHXgMEFhfFC,Lie To Me,0,179094,Ina Wroldsen,7hssUdpvtY5oiARaUDgFZ3,2018-07-20,0.624,0.819,3,-2.857,0,0.0496,0.0772,0.000287,0.282,0.638,109.759,4
1ZRihdWV7Wa0dpDbit3aK9,Tell Me It's Ok,19,158437,Waysons,7KX5TRDqUeACXTZ1l9qbnS,2018-07-20,0.735,0.564,7,-5.775,1,0.0712,0.363,4.69e-05,0.167,0.217,127.947,4
0DGYDFu8Q1I3dbKLeX1rbk,If You're Over Me - NOTD Remix,40,210777,NOTD,5jAMCwdNHWr7JThxtMuEyy,2018-06-29,0.716,0.745,3,-6.183,1,0.112,0.0542,0.0,0.289,0.598,104.04,4
3P1RZHm2ch9f6sdGaOp0Z1,Messy - R3HAB Remix,0,153333,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2018-06-15,0.73,0.663,9,-5.791,1,0.0357,0.131,0.0,0.0836,0.509,108.007,4
21FXRskr387n5As6BOQPIu,Fire In Me - Sigala Remix,24,219677,Sigala,1IueXOQyABrMOprrzwQJWN,2018-03-30,0.673,0.96,11,-2.686,0,0.118,0.0307,2.86e-06,0.412,0.441,124.021,4
4GlM9yBl7W9lBMPQEWoEu4,Stranger Love,41,127838,Robin Novaku,2qKm6UtxKTF2zh9RNK5QOc,2018-06-01,0.726,0.676,11,-6.314,0,0.0349,0.102,0.00192,0.265,0.752,116.991,4
11ezyQLJLqy2zSbJ1qUCzt,Your Side Of The Bed - Flyboy Remix,0,168090,Flyboy,1Jc2HsPucRk1x7lAUd7xma,2018-05-04,0.8,0.607,8,-7.857,1,0.0472,0.0477,0.000387,0.106,0.527,117.942,4
2i0YLaDthw6Zi1mwIW7E0o,Say You're Mine,15,176667,Cara Melín,4jPA6KrvGWwAnWwCAo3gk8,2018-06-29,0.689,0.638,8,-5.625,1,0.0272,0.247,4.35e-05,0.0627,0.593,107.964,4
3fRLC1A5JiWESTBaPULjrM,Lost Dreams,19,189544,Kaleena Zanders,0Sz2jslaxjcw2VM5zYh2jK,2018-02-21,0.622,0.633,10,-2.487,1,0.0417,0.326,0.0,0.178,0.251,128.074,4
2oYq9lLTBex6VYPHyq9Ttv,U Make Me - Zack Martino & Disco Fries Remix,0,185238,Zack Martino,2US2mjK9hW7QGSBNpprlbu,2018-06-13,0.677,0.834,7,-5.555,0,0.0865,0.0213,0.00165,0.171,0.236,126.058,4
0sl4pC1orrp90DjWmT2VhT,Happy Sad Song (feat. Symon) - Stash Konig Remix,1,178144,Stash Konig,2BhSSiFfl7HHN969F0uEa6,2018-07-13,0.66,0.685,9,-4.592,0,0.065,0.434,0.0,0.27,0.532,96.972,4
25Mf35cnnFalpVNFp0g3hW,First Time,56,188919,Medina,7c7ZeiPKWHf2E1rsf1P4VF,2017-12-08,0.705,0.838,8,-3.69,1,0.0389,0.00449,0.00037,0.0926,0.219,124.03,4
6fD9YOaHc5Wt4a5X5KYNXF,Moment,35,199440,LUX,1xNeaOaf8khvhnxCU4TWcJ,2018-07-19,0.545,0.702,2,-5.153,0,0.0489,0.0783,0.0,0.601,0.485,125.01,4
5ETRYg14nPQtgoNrjvW4eY,Believe,33,200861,LUX,1xNeaOaf8khvhnxCU4TWcJ,2018-04-06,0.418,0.837,6,-3.929,1,0.0449,0.17,0.0144,0.0798,0.331,127.99,4
2IQB5iBapo0Y37Yc0PtIZc,Contact,51,141875,Giang Pham,6OxNVd9jJ2IbNrOjHdcpJZ,2017-08-18,0.651,0.76,7,-3.377,1,0.054,0.351,0.0,0.151,0.673,96.204,4
62yACP3p90xNdoznUetUJ7,Out of Love (feat. Cosmos & Creature),20,235446,Creature,7E0qzxGOvMG9Cle3u3Q4E2,2017-02-24,0.492,0.701,0,-5.694,1,0.23,0.359,0.000147,0.0881,0.403,164.153,4
4ABdTWafMCXfATpILRuZFW,IDWK,0,179999,blackbear,2cFrymmkijnjDg9SS92EPM,2018-06-01,0.717,0.847,1,-6.159,1,0.0353,0.00271,1.04e-06,0.11,0.414,114.996,4
1SfV6McuMXOyxNOiUvRk2R,Equinox - Dankann Remix,10,177400,Dankann,2NEH0kiGTt9DVyve0DiOv8,2018-06-22,0.574,0.831,6,-4.602,1,0.0367,0.01,0.0,0.108,0.516,121.943,4
5yNEdBlZMxpcVtGKz5NFk5,Side Effects (feat. Emily Warren),0,173613,Emily Warren,1oKdM70mJD8VvDOTKeS8t1,2018-07-27,0.673,0.71,8,-6.744,1,0.0324,0.00277,0.0,0.55,0.54,110.017,4
1snWlbcbgQpJfknoI30DWG,Darkside,61,211867,Tomine Harket,6064pL9Hu3Wx2bwJMeOx6o,2018-07-27,0.425,0.642,4,-5.06,0,0.0502,0.164,0.0,0.118,0.112,170.008,4
3Ez273BeuGC2Y2WqB3YVby,Hear the Music,22,204439,A-SHO,1nMwu5ui0X2XYTRKGmCFJz,2018-07-27,0.674,0.651,0,-6.188,0,0.0523,0.0476,0.000599,0.0678,0.569,173.983,3
3ipl1sn2Vw9NlZrHYQYUxo,Louder,23,195484,Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,2018-07-27,0.74,0.734,11,-6.309,0,0.0455,0.0157,5.46e-05,0.0757,0.49,124.096,4
0wsflw6A3Qrbrl3YbWK8tx,I Miss U,44,196812,Selva,1Ejjxuav6kpsSyb6QIhjHa,2018-07-27,0.59,0.697,4,-5.915,0,0.0388,0.00902,0.0,0.108,0.212,94.967,4
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),70,230762,Bonn,7Io0XduXk7aOHFHA7sLru2,2018-07-29,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4
7282Wf7lV0m9truSBR5aXo,Remedy,35,194651,ILY,6CVPDt9FXmWEaq3jCoKAZb,2017-08-18,0.738,0.965,0,-3.154,0,0.0776,0.0321,0.0128,0.111,0.488,123.047,4
0i8jmU8GUghDTUoKDD63o2,Demons,24,198889,ROZES,6jsjhAEteAlY0vCiLvMLBA,2018-05-31,0.673,0.571,7,-8.812,0,0.0287,0.191,0.00182,0.125,0.358,108.054,4
56kScE5wdBlhRHHpXXgd6b,Another Friend,0,172800,Tep No,7MlotYZhHjOlXcvmwrITj8,2018-05-04,0.658,0.794,2,-6.271,1,0.0475,0.0438,3.05e-05,0.329,0.53,99.975,4
6UutQdfwwDHC35zkLCrMNQ,Dive With Me (feat. Cathrine Lassen),28,220433,Cathrine Lassen,5i09Vd9N18qRJl2RcXODOp,2018-04-09,0.68,0.541,2,-5.909,1,0.032,0.341,1.02e-06,0.23,0.447,97.005,4
09Ngu1AJ2MxEYDyw1RNX36,It's Wrong (feat. Danny Dearden),22,170854,Danny Dearden,52kE0a8ilvPQop3NN7tplj,2018-06-29,0.634,0.724,0,-5.743,0,0.0763,0.00183,1.37e-06,0.241,0.515,123.002,4
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),64,218296,Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,2018-08-03,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4
1kU6Ypa94r15TPdXiCPwqS,Heaven To Me,0,175402,Alex Clare,5Tf4EH8tDvznnjULcFxkIl,2018-08-03,0.688,0.924,11,-2.762,0,0.0851,0.147,4.68e-06,0.949,0.507,125.995,4
6Wosx2euFPMT14UXiWudMy,Radio Silence,22,138913,Jocelyn Alice,7iymigONRODGl6XJIprcuF,2018-08-03,0.603,0.723,9,-5.89,0,0.0454,0.025,0.0,0.0824,0.382,114.975,4
2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,64,194483,Vicetone,0daugAjUgbJSqdlyYNwIbT,2018-08-03,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53e-06,0.382,0.351,116.028,4
38m7h3trvRMnMw9Fk3Tcf2,Hold On Me,13,219952,Leon Lour,0nNnD1oc02hebmFdcJkyXw,2018-08-02,0.57,0.792,1,-3.571,1,0.0285,0.0341,1.62e-06,0.211,0.289,103.989,4
0ZGXkDPSv5l6ioCGMDx69L,Just A Kid (feat. Kevin Writer) - MIKEY C Remix,31,203423,MIKEY C,2cBhqI4Ln7x3pLpobqePBY,2018-05-18,0.484,0.547,2,-8.432,1,0.0596,0.6,0.0,0.262,0.564,180.051,4
0t3Z5cMfD0ZKAi89QSGkUj,This Love (feat. Lyrique),32,176373,Lyrique,3C1tATPElEziZIV91S91tG,2018-05-01,0.748,0.453,8,-12.482,0,0.134,0.525,0.0457,0.0935,0.539,122.036,4
1waX1HHzae5HDdOVEelbIL,Safety - On June Remix,50,174000,On June,4B5rYujqJxWucM0JyYsaFn,2017-09-08,0.561,0.838,8,-4.843,0,0.0399,0.116,0.0,0.0813,0.363,119.859,4
0hBOWy9T6nvYidoDzGiXqe,With The Sun,0,200625,Max Landry,0wJDbxpqtwjA2FxfU6KI0E,2018-06-08,0.485,0.806,4,-3.113,0,0.0442,0.0374,2.05e-06,0.285,0.368,127.954,4
3YFqLzuEWu4nz0doYItu3H,Losing My Grip,0,188187,Krosses,1MFxxWXLio0NfKCgQGZAT3,2018-05-25,0.377,0.796,4,-7.374,0,0.171,0.0321,0.0,0.357,0.233,118.881,4
1EDpJKQEGfXcdlRlEeSD5Q,Castaway,33,226725,River,6Tv0IIQxc04NBByBlhqVjh,2017-09-01,0.771,0.721,0,-5.087,1,0.0351,0.0827,9.73e-05,0.0674,0.575,119.995,4
2bcTdyGjBUR8fknw2GeH0z,Gone (feat. Marvin Brooks) - Flyboy Remix,34,182125,Flyboy,1Jc2HsPucRk1x7lAUd7xma,2018-06-08,0.75,0.59,6,-7.627,1,0.198,0.147,0.0,0.143,0.199,112.098,4
6MnedZ5gB0MSSnBu8mRdb1,High Enough,42,156000,Rosie Darling,6kDXH8d9LugUAsHIozzDAI,2018-07-20,0.755,0.64,11,-8.231,0,0.0423,0.0798,0.0,0.153,0.645,119.989,4
144VylfhBHydi2xvqy9yw6,Alibi (Far Out Remix),50,219554,Far Out,7aB2KbM3pphL9mU3dXbyh2,2018-06-19,0.602,0.758,7,-5.261,0,0.068,0.134,0.0,0.0853,0.156,99.896,4
1tJ9C9Dco9eK2w6yDCqBuv,Serendipity,4,154000,Luma,29siAJ78u7y79BYOyh0lbp,2018-03-16,0.715,0.656,5,-9.056,0,0.0327,0.103,0.000152,0.105,0.291,120.001,4
0FWiCSNIxA3IYvbS06acst,Couldn't Be Better,33,196364,ARTY,1rSGNXhhYuWoq9BEz5DZGO,2018-05-11,0.624,0.803,5,-4.871,0,0.0499,0.0488,1.41e-06,0.142,0.483,120.975,4
6y67LQI1ClG9nJlvpEuqUt,Find Our Way,0,206609,klei,04Tq9kLCxG1auw8xfUD4Mp,2018-06-26,0.535,0.615,11,-5.445,1,0.0296,0.276,0.0,0.0966,0.377,115.048,4
0miVYVrty2kNqPQLfxRlW6,Boomerang (feat. TYSM),37,130200,TYSM,774uzes7MVqVcuU3r8IE1G,2018-08-10,0.67,0.628,5,-7.125,1,0.0613,0.0394,0.0,0.144,0.364,99.991,4
0LHjotMicZfqH5qTuB0k8P,Kingdom,32,232773,Raphaella,3rJPS8fYBokXpYw1mS9wr0,2018-08-10,0.702,0.788,9,-5.543,0,0.0652,0.0971,0.0,0.0864,0.244,117.015,4
4CIN3HRDMfVwpFi4p8PHRH,Find A Way,20,179000,Dave Winnel,1K80Wcuuo13i28cVd68mxm,2018-08-10,0.675,0.878,9,-4.416,0,0.0662,0.0135,1.9e-06,0.0726,0.413,119.991,4
40QFUlsTi1HdDAS6xCxbBz,Fall,4,178571,Rhea Robertson,59TrZJ2kv8UO3NKY9x8SCL,2018-06-22,0.531,0.772,10,-5.386,1,0.0569,0.0891,3.84e-06,0.284,0.241,82.587,4
4cL5UcwBucZkZDyCzXfcEZ,Fade Into The Sun (Hibell Remix) [Radio Edit],0,175704,HIBELL,6KJPsGYJN54GllYOKTleaj,2016-07-08,0.477,0.869,0,-3.637,1,0.106,0.179,0.0,0.336,0.488,123.957,4
1QtHW9yOEYlt9vBhYy3NBM,Remember Who You Are,15,162462,Firebeatz,53YSn9tHwGJ6bq5P0gGoYo,2018-06-07,0.644,0.626,5,-6.527,1,0.0323,0.0233,2.76e-05,0.0448,0.292,129.861,4
65myrlMk9vYtmNq8p7MTmh,Feel You (feat. Peder Elias),21,207335,Peder Elias,56zJ6PZ3mNPBiBqglW2KxL,2018-04-27,0.787,0.789,0,-5.599,1,0.059,0.221,0.0,0.063,0.667,117.025,4
09AKCjXEkNIyDppTnho1WM,Late,0,162286,HIDDN,0wqZ6mvk4DfOvtQUVniOCX,2018-05-11,0.672,0.889,1,-5.047,0,0.0572,0.0343,0.0,0.0379,0.536,104.991,4
2dpaYNEQHiRxtZbfNsse99,Happier,82,214290,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,2018-08-17,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,4
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),76,213309,Jessie Reyez,3KedxarmBCyFBevnqQHy3P,2018-08-17,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4
2n675wYwoWe0F5jOXlmfcR,How Does It Feel,54,161844,M-22,4WFtYn5RyU8VGPpPyW9Pxw,2018-08-17,0.79,0.728,2,-3.534,0,0.097,0.00611,1.91e-06,0.0827,0.638,120.021,4
2CLB3YjyYcuWVckL9pCm1i,Masterpiece (with Felix Jaehn),0,180875,Felix Jaehn,4bL2B6hmLlMWnUEZnorEtG,2018-08-17,0.854,0.623,2,-5.39,1,0.066,0.461,6.73e-05,0.0559,0.822,113.047,4
56SHxd1fNd564p7kS6URmz,Hurting,0,185085,AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,2018-08-16,0.792,0.649,11,-3.966,0,0.0808,0.426,9.27e-05,0.0942,0.444,118.016,4
0NRtHFRrv7ELyvoAjc0nLF,Good Intentions (feat. Lourdiz),23,144687,Lourdiz,54nb7VPvMgQEW6pC9Mz0an,2018-08-17,0.463,0.652,9,-6.401,0,0.0523,0.318,0.0,0.079,0.195,96.219,4
6k95PWuyRGVbpfjUXjixmk,Like Fire (feat. Nevve),30,195000,Nevve,3RTklnRcfHgkQJwFpgOq3t,2018-08-17,0.629,0.871,0,-3.055,1,0.0452,0.262,5.79e-06,0.17,0.455,126.07,4
0DKen77OXbPxnoPwH2MH63,Back In Your Heart,39,172000,Junior J,4pSGHK662YAtHNu84LyBER,2018-08-10,0.531,0.863,8,-4.082,1,0.114,0.121,0.0,0.123,0.584,120.055,4
0qvZ5fyoaU2LFKjWWovnHH,UNIK II,0,159257,Jey Vazz,3UUa5nO3gumI0Ld4bapvhu,2018-05-18,0.626,0.541,10,-8.245,0,0.119,0.324,0.00357,0.105,0.106,114.981,4
52JBdoPeEqHNvvrrVico9C,Why,21,193800,informal.,7rhckctF71vE4BtpFzz7Ie,2018-04-02,0.573,0.494,9,-5.17,1,0.0271,0.125,0.0,0.12,0.384,100.108,4
4snoItDtgc9E1dCP6xMzLt,Tie Dye Eyes (Lucky Rose Remix),28,182400,TRØVES,66tyfeU6ZerzudGCX9mXcg,2017-10-24,0.713,0.474,5,-7.416,0,0.194,0.0484,0.0,0.0715,0.521,100.462,4
3MdXljQymY43YwHw1N0lOd,Let You Go,49,181069,Nightcall,3xFkHylXN9yHzwCQBypRFn,2018-01-05,0.755,0.768,10,-5.57,1,0.0392,0.166,0.00417,0.354,0.427,114.011,4
1CPUilWsYY4I5nzXuTN8Gj,Rumors,40,138298,Sofia Carson,7bp2lSdh12wcA8LyB1srfJ,2018-08-25,0.666,0.496,6,-6.061,1,0.176,0.44,0.0,0.186,0.633,141.182,4
4cFSYoHgLG90GQTf3TIdGc,Funky Sensation,0,215593,Gwen McCrae,742YR9ZgF0tCO5juBfvPAU,2018-08-22,0.678,0.795,4,-6.309,0,0.131,0.0101,0.0159,0.0981,0.648,118.006,4
0m0hFyrAqGKaVJ7D24Jozg,Been There Done That (feat. Tove Styrke),50,197113,Tove Styrke,2QSPrJfYeRXaltEEiriXN9,2018-08-24,0.496,0.793,5,-6.122,1,0.297,0.00954,0.0,0.325,0.62,191.928,4
0Yvr4U5LoIiaTspGKnOMZd,Almost Home - Freakpass Radio Edit,27,183000,FREAKPASS,40i6aVfKp7p3tpLZKrSKig,2018-08-10,0.816,0.695,4,-5.777,0,0.0531,0.0954,0.00202,0.0544,0.49,120.02,4
60u8VvcCn3gG4W7zJWcuyk,This Place Unknown,0,204239,Big Z,1QJ4iU6xJtdrk6HSPUTQ98,2017-09-15,0.667,0.787,7,-4.712,0,0.0443,0.0488,0.0,0.137,0.427,124.012,4
0jMB8PIYTOIEytMWwwL00J,Cold Heart (Prod. Styles&Complete + Sosav),0,206653,Sosav,1GRLAwXEkSsTgNUpxMck2B,2018-05-11,0.722,0.545,7,-4.882,0,0.2,0.0607,0.0,0.135,0.475,97.982,4
1agXGm6VaKxT5DckyuhCJc,Shoot Down The Sun,24,190973,Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,2018-04-13,0.766,0.728,4,-4.014,0,0.0601,0.276,0.00122,0.0792,0.476,118.036,4
0M14SkUxpqhRfH3HF6gQEI,Highway,0,198875,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,2018-04-19,0.809,0.705,1,-4.433,0,0.0405,0.0071,0.0294,0.15,0.398,122.972,4
2SLxnK1zawTiQM9fUbcr4L,Love No More,44,168636,anders,6G1yTgvoYsuVb2Ja8cVVJ2,2018-08-31,0.768,0.673,0,-6.248,1,0.0536,0.0203,4.51e-05,0.258,0.228,121.021,4
6jreFSOTUAViWjKyzOC4Kg,REMEDY,65,190295,Alesso,4AVFqumd2ogHFlRbKIjp1t,2018-08-31,0.601,0.775,0,-4.612,1,0.0473,0.269,0.0,0.0883,0.483,119.964,4
156lLs5QqdlvX9MOE7FEwo,Me,0,218591,Conro,1BAdSa5cdtCNLbvT7gWmtJ,2018-03-30,0.747,0.578,6,-5.779,1,0.032,0.0336,0.00334,0.0872,0.548,109.985,4
7E7GcJmN5pQTYBitvxkNVX,Way Back (feat. Cozi Zuehlsdorff),0,208889,Cozi Zuehlsdorff,5wMfct6VVvaVQ8xGCXxIUa,2018-03-09,0.6,0.834,2,-4.229,0,0.0367,0.247,0.025,0.0414,0.454,108.052,4
0lwIAg9swnXQnYbKG53DQO,How You've Been,9,140000,Quinn Lewis,5n69lhq7BLWqnSjJgNPRh4,2018-08-24,0.639,0.744,9,-6.666,1,0.0446,0.0897,0.0,0.0728,0.122,114.151,4
1aFvsXY4iv75uyW54kwDly,Hurt Somebody (With Julia Michaels) [Alex Adair Remix],43,210053,Alex Adair,1mrrvBvbrm28iYaPlJ9mG5,2018-03-02,0.723,0.868,1,-3.778,1,0.0888,0.223,0.0,0.0881,0.805,119.991,4
7HEzvBAUrPR4XgZ7wW6K2Q,I Know (feat. Landis) - Landis Remix,15,181000,Landis,7bSDGumYzI7Cehekr534Xn,2018-03-30,0.781,0.799,2,-4.915,1,0.0643,0.132,1.91e-05,0.102,0.264,120.013,4
0hI3b44C9LgnNHprOegmCW,Complete (Lucky Rose Remix),36,203294,Lucky Rose,5ShkaitLUorYdZgJMqTF5E,2018-03-29,0.715,0.686,0,-5.926,0,0.0553,0.0145,0.0,0.129,0.414,120.053,4
4M8x1TR36VMQMFMbGCdoyA,Back & Forth,58,196215,Becky Hill,4EPJlUEBy49EX1wuFOvtjK,2018-09-07,0.684,0.816,10,-5.211,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,4
3hLdU2myevq7BHHZB6z5Ff,Good Vibe,0,197939,Zack Martino,2US2mjK9hW7QGSBNpprlbu,2018-09-07,0.609,0.881,4,-4.23,1,0.223,0.172,0.000172,0.102,0.274,126.023,4
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),72,238173,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,2018-09-06,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4
0Jf0wKB9XCXclc5EFX1Xmp,This Is How We Do It (feat. Audien),0,179478,Audien,4xnMDfgEmXZEEDdITKcGuE,2018-02-23,0.662,0.751,7,-3.82,0,0.089,0.226,0.0,0.121,0.344,115.045,4
5kgqTe1BM720OjU78TGYDw,Tell Me You Love Me,53,190400,Throttle,6mPZJXtFVaakznkRxdgWtC,2017-09-15,0.762,0.797,5,-2.71,1,0.135,0.117,0.0,0.202,0.525,122.066,4
6wR3zbFumY6hfNgN6xtrBI,Do You Think About Me,47,216393,Georgia Ku,5mYakBbBzPMQTfkVMIgiDM,2018-08-10,0.651,0.865,1,-4.02,0,0.0418,0.00985,8.62e-05,0.0957,0.649,121.998,4
34m69Q5xrI67xUM8MHFWeK,Change My Heart,49,186667,Laurell,69Pm1OWlxk1tbYphlkcKHR,2018-04-27,0.65,0.824,5,-4.948,0,0.0435,0.156,0.0,0.0819,0.217,90.004,4
6kyhJvTKWQzlcYywNZRDsy,Heartbreak Back,41,216848,Riley Biederer,31bkN7gszM3TNGZrpTa2tR,2018-08-03,0.709,0.616,9,-6.246,1,0.213,0.38,1.57e-05,0.312,0.576,91.921,4
79ep1XDpYKg0goDd3g5uPT,Neon Sky,33,196615,Mikayla,53gBJot4NtKHSCLTuUdTYR,2018-05-04,0.562,0.871,0,-4.788,1,0.0646,0.341,1.47e-06,0.351,0.351,130.043,4
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),56,200322,Dewain Whitmore,1E1W3to8HhGSkkIEUMwEjd,2018-09-14,0.594,0.722,4,-5.751,0,0.0398,0.0156,0.0,0.0667,0.407,127.877,4
0ZK4SbP0mgjTlvLiSBbhsd,"Survive (feat. Emeli Sandé, Gucci Mane)",0,189515,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,2018-09-13,0.652,0.806,10,-5.546,0,0.151,0.732,1.01e-05,0.11,0.357,99.907,4
789GtpHOHhO8cg8BKPKG1q,Mood - Felix Cartal's Late Night Mood Mix,25,226967,Felix Cartal,6roDXEmZ6AARdOUv6x5U2v,2018-09-14,0.686,0.661,7,-4.962,1,0.0333,0.0739,0.00063,0.0868,0.103,121.991,4
2ZrM2IfZelBZMZoBq9y4kj,Like I Love You,27,190174,The NGHBRS,2YYAp30sXeDAKiTLMfKGTT,2018-09-14,0.863,0.588,1,-7.141,1,0.0847,0.142,3.42e-05,0.457,0.751,117.911,4
3rPO0iM8CeKQeUg0Lwijgo,First Last Kiss - Calippo Radio Edit,26,188293,Kat Vinter,7MWZKLA2fGUJyYpbm3Q1Mt,2018-07-13,0.704,0.786,4,-4.379,0,0.0714,0.077,3.33e-05,0.257,0.337,123.023,4
3ZuLTogqYwaL7DLqAP43t3,Growing Pains - Justin Caruso Remix,17,181000,Justin Caruso,1NyxTiCivDmzgFWYD1V01m,2018-08-03,0.72,0.823,1,-5.68,0,0.212,0.0466,1.73e-05,0.0893,0.816,119.918,4
2SUGiEaWclFc6XYdL71wqA,Listen Closely (feat. SAFE),0,170441,SAFE,3bnpcWBcvlfq4hPFJjNPbz,2018-09-28,0.71,0.835,5,-3.983,1,0.044,0.0473,0.00551,0.131,0.537,98.452,4
0wGxHftiB6j0SDzrFkF2G7,Paradise,0,215336,Walk Off the Earth,6jEiUoyyJNPHzSR0Nib6HX,2018-09-28,0.623,0.681,7,-3.49,1,0.0268,0.139,0.0,0.0946,0.453,121.98,4
4LsIFV3VAIQck92uyMWZQ0,Coming After Your Love,25,188750,ILY,6CVPDt9FXmWEaq3jCoKAZb,2018-08-10,0.647,0.781,1,-6.481,0,0.0654,0.0421,0.00936,0.314,0.634,120.007,4
3zS4GYCV3MNGDRSXnMwWhp,Back To Me,8,175453,TRØVES,66tyfeU6ZerzudGCX9mXcg,2018-04-20,0.694,0.828,9,-4.497,0,0.0874,0.089,6.99e-05,0.0909,0.628,126.07,4
5jhP3GdPnJ69Z7QsvayOCW,Not the One,7,167143,Kaii Dreams,2PyT97wbUZvF6clgcl91cU,2018-06-11,0.824,0.792,9,-3.728,0,0.0471,0.0383,0.00952,0.352,0.904,111.943,4
4fa2l3EKcof0nZ3mKiCmUm,What Would You Do for Love,16,208051,NERVO,4j5KBTO4tk7up54ZirNGvK,2018-06-22,0.58,0.767,4,-5.562,0,0.103,0.328,1.21e-06,0.139,0.455,148.888,4
1y30KXrFFHynno35qxqz8S,Sleep Alone (feat. Ella Boh),0,182069,Ella Boh,3UWNE3idxa2v2TMzrBRX11,2018-05-11,0.551,0.525,1,-5.912,0,0.309,0.274,0.0,0.0368,0.337,173.804,4
3TxKtkCNR1yQARsvHxvNnP,Tokyo Nights,50,243536,Dragonette,4GLJPBj5Cdr9AgLKvLWM4n,2018-03-30,0.556,0.671,11,-6.366,0,0.0647,0.0319,0.000377,0.111,0.252,105.057,4
6YVLjEFYmOhBsptM7DyTtn,Can't Stay Away,0,189869,Bright Sparks,1Dn88PoQjnQgLTOaokePFz,2018-05-23,0.673,0.839,1,-3.255,0,0.0992,0.167,0.0,0.121,0.48,105.036,4
3JUsu7xytJHPATvlbNBeOM,Because Of You,0,211345,Big Z,1QJ4iU6xJtdrk6HSPUTQ98,2018-04-27,0.724,0.786,7,-4.959,1,0.0679,0.209,0.0,0.21,0.538,121.114,4
7BX1JhYzJyccbdzVyDYj2n,Blame The Moment (feat. Krysta Youngs),3,176220,Ultimate Rejects,5XwdTXM2AN5sMV7Su8dUZA,2018-05-18,0.639,0.906,11,-3.756,0,0.0529,0.0406,7.55e-05,0.134,0.547,126.975,4
401Jl7SLXAtTooEyGxiesm,Lost,20,195600,Victoria Rojas,4jr3EwWhHcuK6ceWdFJauU,2018-03-22,0.912,0.45,0,-7.493,1,0.098,0.317,0.00118,0.0861,0.19,100.038,4
2HuSaKSnkvSaRQviRm1glh,Ride or Die (feat. Foster the People) - Vicetone Remix,41,195789,Vicetone,0daugAjUgbJSqdlyYNwIbT,2018-06-15,0.6,0.871,0,-4.527,1,0.0492,0.35,0.0,0.0584,0.511,113.967,4
4m85EKqUwLsIm1ldig1scW,Find My Way,0,149032,Voost,2Xpq8bhn9z3zWo6WUsdvDO,2018-06-22,0.765,0.651,9,-9.235,0,0.0546,0.0589,0.00886,0.224,0.38,123.947,4
0tXPd8TU3UhPKehyiDMvrw,Hold You (Away),16,202981,XYSM,1LgEmkIWxBhh25V06pRGl2,2018-06-06,0.648,0.569,0,-5.75,0,0.0762,0.0849,0.0,0.351,0.448,116.058,4
2rqR1bvEAmLHCNWBvyDt0V,Deep Breaths,39,182373,Cal,0hsokEgVmrRVMeirBtwr9p,2018-02-16,0.72,0.913,6,-2.665,0,0.0382,0.0469,0.000314,0.175,0.603,103.021,4
53dJJQek22fYOLD6tZJpfk,Harder,39,176884,Reboost,5mqShZJnTfuAVDHWb4F31Q,2018-08-24,0.745,0.902,5,-3.66,0,0.0509,0.181,1.69e-05,0.114,0.585,117.972,4
3GJx7wFMFL5VW8l7Eo0Tk1,Blow That Smoke (feat. Tove Lo),28,223000,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,2018-10-18,0.719,0.703,5,-4.93,0,0.0392,0.032,1.14e-05,0.0656,0.72,101.984,4
